company_location,experience_level,job_title,employment_type,work_year,company_size,remote_ratio,salary_in_usd
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,212750
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,185000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,262000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,245000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,275300
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,183500
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,218500
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,199098
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,203300
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,123600
0.9859154929577465,1.0,0.9565217391304348,1.0,1.0,0.5,0.0,189110
0.9859154929577465,1.0,0.9565217391304348,1.0,1.0,0.5,0.0,139000
0.9859154929577465,0.3333333333333333,0.5108695652173912,1.0,1.0,0.5,0.0,258750
0.9859154929577465,0.3333333333333333,0.5108695652173912,1.0,1.0,0.5,0.0,185000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,231500
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,166000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,172500
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,110500
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,238000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,176000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,237000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,201450
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,309400
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,159100
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,115000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,81500
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,237000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,201450
0.9859154929577465,1.0,0.25,1.0,1.0,0.5,0.0,280000
0.9859154929577465,1.0,0.25,1.0,1.0,0.5,0.0,210000
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,1.0,280100
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,1.0,168100
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,193500
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,139000
0.4366197183098592,0.6666666666666666,0.5108695652173912,1.0,1.0,1.0,0.0,65062
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,1.0,150000
0.28169014084507044,0.6666666666666666,0.06521739130434782,1.0,1.0,0.0,1.0,69751
0.5352112676056339,0.0,0.010869565217391304,1.0,0.6666666666667425,1.0,0.5,300000
0.7605633802816901,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,96578
0.9859154929577465,1.0,0.19565217391304346,1.0,1.0,0.5,0.0,185900
0.9859154929577465,1.0,0.19565217391304346,1.0,1.0,0.5,0.0,129300
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,225000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,175000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,185000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,140000
0.35211267605633806,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,48289
0.35211267605633806,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,38631
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,105000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,70000
0.9859154929577465,0.0,0.75,1.0,1.0,0.5,0.0,163196
0.9859154929577465,0.0,0.75,1.0,1.0,0.5,0.0,145885
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,217000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,185000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,1.0,0.0,202800
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,1.0,0.0,104300
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,65000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,165000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,132300
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,179170
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,94300
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,152500
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,116450
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,247300
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,133800
0.9859154929577465,1.0,0.9565217391304348,1.0,1.0,0.5,0.0,203000
0.9859154929577465,1.0,0.9565217391304348,1.0,1.0,0.5,0.0,133000
0.9859154929577465,0.0,0.967391304347826,1.0,1.0,1.0,0.5,220000
0.1971830985915493,0.0,0.75,1.0,0.6666666666667425,0.0,1.0,56536
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,150000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,120000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,289800
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,214000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,179820
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,143860
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,1.0,283200
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,1.0,188800
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,289800
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,214200
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,185900
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,129300
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,252000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,129000
0.9859154929577465,0.6666666666666666,0.31521739130434784,1.0,1.0,0.5,0.0,155000
0.9859154929577465,0.6666666666666666,0.31521739130434784,1.0,1.0,0.5,0.0,140000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,161800
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,141600
0.9859154929577465,1.0,0.75,1.0,1.0,1.0,0.0,342300
0.9859154929577465,1.0,0.75,1.0,1.0,1.0,0.0,176100
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,1.0,100000
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,1.0,70000
0.9859154929577465,0.0,0.358695652173913,1.0,1.0,0.5,0.0,85000
0.9859154929577465,0.0,0.358695652173913,1.0,1.0,0.5,0.0,65000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,138784
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,83270
0.9859154929577465,0.0,0.2717391304347826,1.0,1.0,0.5,0.0,75000
0.9859154929577465,0.0,0.2717391304347826,1.0,1.0,0.5,0.0,70000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,204500
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,138900
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,1.0,318300
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,1.0,212200
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,95000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,75000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,195000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,160000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,230000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,0.0,143200
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,1.0,100000
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,1.0,70000
0.9859154929577465,0.6666666666666666,0.18478260869565216,1.0,1.0,1.0,0.5,105000
0.5352112676056339,0.6666666666666666,0.05434782608695652,1.0,1.0,1.0,1.0,20670
0.3943661971830986,0.6666666666666666,0.2717391304347826,1.0,1.0,0.5,0.0,46178
0.3943661971830986,0.6666666666666666,0.2717391304347826,1.0,1.0,0.5,0.0,42533
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,115000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,168400
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,105200
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,309400
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,159100
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,0.0,190000
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,0.0,150000
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,0.0,162500
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,0.0,130000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,150000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,120000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,120000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,222200
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,136000
0.18309859154929578,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,54685
0.18309859154929578,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,42533
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,241000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,155000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,220000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,190000
0.3943661971830986,0.6666666666666666,0.5108695652173912,1.0,1.0,0.5,0.0,66837
0.3943661971830986,0.6666666666666666,0.5108695652173912,1.0,1.0,0.5,0.0,54685
0.16901408450704225,0.3333333333333333,0.9891304347826086,1.0,0.0,0.5,0.0,15000
0.3943661971830986,0.6666666666666666,0.5978260869565217,1.0,1.0,0.5,1.0,85066
0.3943661971830986,0.6666666666666666,0.5978260869565217,1.0,1.0,0.5,1.0,57723
0.9859154929577465,0.0,0.2717391304347826,1.0,1.0,0.5,1.0,85000
0.9859154929577465,0.0,0.2717391304347826,1.0,1.0,0.5,1.0,75000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,160000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,140000
0.9859154929577465,0.6666666666666666,0.75,1.0,1.0,0.5,0.0,300000
0.9859154929577465,0.6666666666666666,0.75,1.0,1.0,0.5,0.0,250000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,228000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,186000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,190000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,170000
0.9859154929577465,0.6666666666666666,0.9565217391304348,1.0,1.0,0.5,0.0,230000
0.9859154929577465,0.6666666666666666,0.9565217391304348,1.0,1.0,0.5,0.0,200000
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,1.0,180000
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,1.0,115000
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,1.0,200000
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,1.0,115000
0.38028169014084506,1.0,0.34782608695652173,1.0,1.0,0.0,0.5,53654
0.9859154929577465,0.3333333333333333,0.358695652173913,1.0,1.0,0.5,0.0,220000
0.9859154929577465,0.3333333333333333,0.358695652173913,1.0,1.0,0.5,0.0,205000
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,0.0,180000
0.9859154929577465,0.6666666666666666,0.358695652173913,1.0,1.0,0.5,0.0,130000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,200000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,150000
0.9859154929577465,1.0,0.25,1.0,1.0,0.5,0.0,215000
0.9859154929577465,1.0,0.25,1.0,1.0,0.5,0.0,170000
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,0.0,247500
0.9859154929577465,1.0,0.75,1.0,1.0,0.5,0.0,172200
0.16901408450704225,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,224000
0.16901408450704225,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,176000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,120000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,75000
0.5352112676056339,0.0,0.358695652173913,1.0,1.0,1.0,1.0,17022
0.36619718309859156,1.0,0.05434782608695652,1.0,1.0,0.5,1.0,68318
0.36619718309859156,0.6666666666666666,0.010869565217391304,1.0,1.0,0.5,0.0,75020
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,140000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,120000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,128000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,81500
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,115000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,185000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,140000
0.9859154929577465,0.3333333333333333,0.6304347826086957,1.0,1.0,0.5,0.0,329500
0.9859154929577465,0.3333333333333333,0.6304347826086957,1.0,1.0,0.5,0.0,269600
0.9859154929577465,1.0,0.44565217391304346,1.0,1.0,0.5,0.0,100000
0.9859154929577465,1.0,0.44565217391304346,1.0,1.0,0.5,0.0,80000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,250000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,162500
0.9859154929577465,0.6666666666666666,0.010869565217391304,1.0,1.0,0.5,1.0,200000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,100000
0.9859154929577465,0.3333333333333333,0.358695652173913,1.0,1.0,0.5,0.0,145000
0.9859154929577465,0.3333333333333333,0.358695652173913,1.0,1.0,0.5,0.0,115000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,203500
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,152000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,1.0,0.0,239000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,1.0,0.0,122900
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,237000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.4891304347826087,1.0,1.0,0.5,0.0,191765
0.9859154929577465,1.0,0.4891304347826087,1.0,1.0,0.5,0.0,134236
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,190000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,112000
0.3943661971830986,1.0,0.5108695652173912,1.0,0.6666666666667425,1.0,1.0,88256
0.9859154929577465,0.0,0.358695652173913,1.0,1.0,0.5,0.0,85000
0.9859154929577465,0.0,0.358695652173913,1.0,1.0,0.5,0.0,65000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,135000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,105500
0.9859154929577465,1.0,0.9565217391304348,1.0,1.0,0.5,0.0,293000
0.9859154929577465,1.0,0.9565217391304348,1.0,1.0,0.5,0.0,185000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,80000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,70000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,220000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,160000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,175000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,145000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,200000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,148500
0.35211267605633806,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,48289
0.35211267605633806,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,38631
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,1.0,0.0,240500
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,1.0,0.0,123700
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,152900
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,117100
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,173000
0.9859154929577465,1.0,0.043478260869565216,1.0,1.0,0.5,1.0,113000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,260000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,136000
0.9859154929577465,0.3333333333333333,0.358695652173913,1.0,1.0,0.5,0.0,175000
0.9859154929577465,0.3333333333333333,0.358695652173913,1.0,1.0,0.5,0.0,110000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,260000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,136000
0.9859154929577465,1.0,0.967391304347826,1.0,1.0,0.5,1.0,130000
0.9859154929577465,1.0,0.967391304347826,1.0,1.0,0.5,1.0,110000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,0.5,1.0,205000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,0.5,1.0,184000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,149500
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,127075
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,195000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,160000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,219535
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,1.0,146115
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,170000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,135000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,175000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,145000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,199000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,162000
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,222200
0.9859154929577465,1.0,0.08695652173913043,1.0,1.0,1.0,0.0,136000
0.9859154929577465,0.3333333333333333,0.043478260869565216,1.0,1.0,0.5,1.0,221000
0.9859154929577465,0.3333333333333333,0.043478260869565216,1.0,1.0,0.5,1.0,153000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,187000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,128000
0.9859154929577465,1.0,0.967391304347826,1.0,1.0,0.5,0.0,210000
0.9859154929577465,1.0,0.967391304347826,1.0,1.0,0.5,0.0,136000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,175000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,1.0,100000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,179000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,109000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,245000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,180000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,142000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,75000
0.9859154929577465,1.0,0.40217391304347827,1.0,1.0,0.5,0.0,198800
0.9859154929577465,1.0,0.40217391304347827,1.0,1.0,0.5,0.0,105200
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,125000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,1.0,112000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,210000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,155000
0.9859154929577465,1.0,0.40217391304347827,1.0,1.0,0.5,1.0,115000
0.9859154929577465,1.0,0.40217391304347827,1.0,1.0,0.5,1.0,86000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,165000
0.9859154929577465,1.0,0.5108695652173912,1.0,1.0,0.5,0.0,140000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,139000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,106000
0.16901408450704225,0.0,0.2717391304347826,1.0,1.0,1.0,0.0,40663
0.16901408450704225,1.0,0.010869565217391304,1.0,0.6666666666667425,0.0,0.0,275000
0.971830985915493,1.0,0.7934782608695652,0.3333333333333333,1.0,0.0,0.5,50000
0.9859154929577465,0.6666666666666666,0.75,1.0,1.0,0.5,1.0,280700
0.9859154929577465,0.6666666666666666,0.75,1.0,1.0,0.5,1.0,150450
0.16901408450704225,0.0,0.5108695652173912,1.0,1.0,1.0,1.0,51753
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,0.0,250500
0.9859154929577465,1.0,0.33695652173913043,1.0,1.0,0.5,0.0,159500
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,145000
0.9859154929577465,1.0,0.358695652173913,1.0,1.0,0.5,0.0,115000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,140000
0.9859154929577465,1.0,0.2717391304347826,1.0,1.0,0.5,0.0,120000
0.9859154929577465,0.0,0.5108695652173912,1.0,1.0,0.5,1.0,130001
0.9859154929577465,0.0,0.5108695652173912,1.0,1.0,0.5,1.0,71907
0.9859154929577465,0.6666666666666666,0.5108695652173912,1.0,1.0,0.5,1.0,93918
