employee_residence_US,job_title_Data Analyst,company_location_CA,employee_residence_CA,employee_residence_IN,job_title_Data Science Manager,company_location_US,experience_level,job_title_Applied Scientist,employee_residence_DE,job_title_Machine Learning Engineer,company_location_ES,job_title_Research Scientist,company_location_GB,work_year,job_title_Data Manager,salary_in_usd
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3481212404578437
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.27528840015465267
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.22065421653164535
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3337349505920858
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22853520594873086
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.17953190609349293
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.15705332817824613
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.49423199690694775
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3400289524083549
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.3566631000656375
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.2716940755460047
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.31440337358497356
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.1907711950511163
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.44815091218069186
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.30810937176870445
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2020104840087397
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.18065583498925525
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.36498017389427884
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22786084861127348
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3566631000656375
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2716940755460047
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.3368819515002203
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2023,0,0.5504284416950647
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5729070196103114
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4065655430374853
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3481212404578437
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2806855067121034
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2023,0,0.32564266254259694
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2023,0,0.09701079870883049
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2023,0,0.07530098815828516
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.25820692879685664
0,1,0,0,1,0,0,0,0,0,0,0,0,0,2023,0,0.05589972755963567
1,0,0,0,0,0,1,2,0,0,0,0,1,0,2023,0,0.4043176852459607
1,0,0,0,0,0,1,2,0,0,0,0,1,0,2023,0,0.26944621775448
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.06561047321902228
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.009344344839368083
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2023,0,0.157314079682063
0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,0,0.22673691971551113
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3818391073307139
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2806855067121034
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.262702644379906
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.19931305465891008
0,0,0,0,0,1,0,3,0,0,0,0,0,0,2023,0,0.32564266254259694
0,0,0,0,0,1,0,3,0,0,0,0,0,0,2023,0,0.1907711950511163
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3593605294154671
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.24022406646465919
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.48299270794932436
0,0,0,0,0,0,0,3,0,1,0,0,0,0,2023,0,0.15007822545114508
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,0,0.1331923177212117
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.44815091218069186
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.30810937176870445
0,1,0,0,1,0,0,3,0,0,0,0,0,0,2023,0,0.023993634066734406
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2023,0,0.3818391073307139
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.40634075725833285
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2791120062580361
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.40634075725833285
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.26202828704244857
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.44815091218069186
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.30810937176870445
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2023,0,0.07837830547488243
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2023,0,0.05467014934767167
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3934830106908117
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22678187687134163
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2941726534612515
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2222412041324618
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.26944621775448
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.23572835088160984
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.33328537903378086
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.26427614483397327
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,0,0.5257020059882932
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3309925640864257
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2624868500319196
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.40634075725833285
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2791120062580361
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.544808797216253
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.3755451055144448
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.367003245906651
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2249386334822914
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.27681919131068095
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.22875999172788333
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4200526897866334
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.30316408462735017
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.21324977296636308
0,0,0,0,0,0,0,3,0,1,0,0,0,0,2023,0,0.22967936556461693
0,0,0,0,0,0,0,3,0,1,0,0,0,0,2023,0,0.18143584164291432
0,0,0,0,0,0,0,3,0,1,1,0,0,0,2023,0,0.6066248864831816
0,0,0,0,0,0,0,3,0,1,1,0,0,0,2023,0,0.3795912495391892
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3020401557315878
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.23437963620669502
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.3020401557315878
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.23437963620669502
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3717237472688528
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.17953190609349293
0,0,0,0,0,0,0,3,0,0,0,0,0,1,2023,1,0.15243622827445447
0,0,0,0,0,0,0,3,0,0,0,0,0,1,2023,1,0.11066878265013443
0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,0,0.3487686235018028
0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,0,0.27499168292617143
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.16829261713586952
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13457475026299937
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2688617747286836
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13567170486526342
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.15075932636197706
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13452979310716887
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3337349505920858
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22853520594873086
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.39302219984354914
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.1828272656158681
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.1907711950511163
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.10319240763552336
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.08407212926081445
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3235656419432282
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.1736088008128254
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.36835196058156583
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.23707706555652466
1,0,0,0,0,1,1,3,0,0,0,0,0,0,2023,0,0.3818391073307139
1,0,0,0,0,1,1,3,0,0,0,0,0,0,2023,0,0.25820692879685664
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5054712858645711
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3337349505920858
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22853520594873086
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,1,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,1,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4513428702446569
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.37419639083953
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3593605294154671
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.26944621775448
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5841463085679348
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4043176852459607
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.2806855067121034
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.36610410279004113
0,0,0,0,0,0,0,2,0,0,0,1,0,0,2023,0,0.07530098815828516
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2020104840087397
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.18065583498925525
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.31912387494717537
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.19234469550518357
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3651600025176008
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.18623052231223644
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.44253126770188017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2919247956697268
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3566631000656375
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2716940755460047
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.3566631000656375
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.2716940755460047
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2222412041324618
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13457475026299937
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5054712858645711
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3211469469595476
0,0,1,1,0,0,0,3,0,0,1,0,0,0,2023,0,0.5931377397340335
0,0,1,1,0,0,0,3,0,0,1,0,0,0,2023,0,0.34362552487479436
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4312919787442568
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22673691971551113
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.32564266254259694
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.6403427533560517
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4605141300340776
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4200526897866334
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3768938201893596
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.43839520936547477
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.43839520936547477
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3818391073307139
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,1,0.36835196058156583
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,1,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5391891527374413
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.24797243227204477
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.23572835088160984
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.16829261713586952
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.1120961723477526
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.09636116780707986
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2020104840087397
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.17953190609349293
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2975444401485385
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.17166440382315654
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.40364332790850327
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2021,0,0.05589972755963567
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.4065655430374853
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.33258404740282516
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.41555697420358406
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.3481212404578437
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.32564266254259694
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.41555697420358406
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.40051880557828395
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.5279498637798179
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.32564266254259694
1,0,0,0,0,1,1,3,0,0,0,0,0,0,2023,0,0.5394139385165938
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3121555157934489
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13682260805452404
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2023,0,0.32227087585530995
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2023,0,0.27231673215425706
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5009755702815217
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.1907711950511163
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.27281800444176707
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.16379690155282017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3481212404578437
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5998813131086076
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.37059981837309053
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.16829261713586952
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.12333546130537598
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5706591618187867
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.31665123137649825
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3481212404578437
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,0,0.5257020059882932
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3076598002103995
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2020104840087397
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3368819515002203
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3020401557315878
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.30316408462735017
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5706591618187867
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.31665123137649825
0,1,0,0,0,0,0,2,0,0,0,0,0,0,2023,0,0.23431444833074083
0,1,0,0,0,0,0,2,0,0,0,0,0,0,2023,0,0.15236429682512567
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0.028428657489412593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0.03234667362004011
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.544808797216253
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3755451055144448
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.49423199690694775
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3400289524083549
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3020401557315878
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.23437963620669502
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.26944621775448
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.1907711950511163
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2023,0,0.22967936556461693
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2023,0,0.157314079682063
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.40634075725833285
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2791120062580361
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.3020401557315878
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.23437963620669502
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.25820692879685664
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.15705332817824613
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.36835196058156583
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.23707706555652466
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.6358470377730024
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.6358470377730024
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.30316408462735017
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.25820692879685664
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.1907711950511163
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.15236429682512567
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2023,0,0.12504608108472626
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4718658118812772
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3400289524083549
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4335398365357815
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.24471978204770853
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.15705332817824613
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.12333546130537598
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.44815091218069186
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.30810937176870445
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4589406295800103
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3980236834296916
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,1,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,1,0.25820692879685664
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.17953190609349293
0,0,0,0,0,0,0,2,0,0,1,0,0,1,2023,0,0.09773011320211838
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,0,0.25820692879685664
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,0,0.12333546130537598
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.31912387494717537
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.19234469550518357
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5054712858645711
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.37059981837309053
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.49872771248999714
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2312326352985605
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3481212404578437
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3481212404578437
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2806855067121034
0,1,0,0,0,0,0,3,0,0,0,1,0,0,2023,0,0.11389445858097233
0,1,0,0,0,0,0,3,0,0,0,1,0,0,2023,0,0.10424665293974843
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.12333546130537598
0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.10085688339012921
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.4980533551525397
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.28810343742413486
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5549241572781141
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.27843764892057876
0,0,0,0,0,0,0,3,0,0,0,0,0,1,2023,0,0.3299180880620769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023,0,0.010328906552055893
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.16829261713586952
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.1064765278689409
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5504284416950647
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3537408849366554
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.17953190609349293
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,0,0.15705332817824613
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3337349505920858
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.22853520594873086
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.3593605294154671
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.2671983599629554
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.24906713901651725
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.17203754821654965
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3651600025176008
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.18623052231223644
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.5504284416950647
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13007903467995002
0,0,0,0,0,0,0,3,0,0,0,1,1,0,2023,0,0.5588579084132822
0,0,0,0,0,0,0,3,0,0,0,1,1,0,2023,0,0.36880153213987077
0,0,0,0,0,0,0,3,0,0,0,1,1,0,2023,0,0.5588579084132822
0,0,0,0,0,0,0,3,0,0,0,1,1,0,2023,0,0.36880153213987077
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.37059981837309053
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2023,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.2688617747286836
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.13567170486526342
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.46856146092773593
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.35626972495212067
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0.015438287312191483
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2023,0,0.21761736065529552
0,0,0,0,1,0,0,2,0,0,0,0,0,0,2023,0,0.02536033160398141
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.48299270794932436
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2023,0,0.37059981837309053
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,0,0.5167105748221945
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,0,0.4605141300340776
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.3930783962883373
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.24696763983923323
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.43803555211883083
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2023,0,0.24696763983923323
