work_year,experience_level,employment_type,job_title,remote_ratio,company_location,company_size,salary_in_usd
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.34782608695652173,0.5,0.38028169014084506,0.0,53654
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,220000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,205000
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,180000
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,130000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.25,0.0,0.9859154929577465,0.5,215000
1.0,1.0,1.0,0.25,0.0,0.9859154929577465,0.5,170000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,247500
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,172200
1.0,1.0,1.0,0.5108695652173914,0.0,0.16901408450704225,0.5,224000
1.0,1.0,1.0,0.5108695652173914,0.0,0.16901408450704225,0.5,176000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,120000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,75000
1.0,0.0,1.0,0.358695652173913,1.0,0.5352112676056338,1.0,17022
1.0,1.0,1.0,0.05434782608695652,1.0,0.36619718309859156,0.5,68318
1.0,0.6666666666666666,1.0,0.010869565217391304,0.0,0.36619718309859156,0.5,75020
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,120000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,128000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,81500
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,185000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,140000
1.0,0.3333333333333333,1.0,0.6304347826086957,0.0,0.9859154929577465,0.5,269600
1.0,1.0,1.0,0.44565217391304346,0.0,0.9859154929577465,0.5,100000
1.0,1.0,1.0,0.44565217391304346,0.0,0.9859154929577465,0.5,80000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,250000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,162500
1.0,0.6666666666666666,1.0,0.010869565217391304,1.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,100000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,145000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,203500
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,152000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,1.0,239000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,1.0,122900
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,237000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.4891304347826087,0.0,0.9859154929577465,0.5,191765
1.0,1.0,1.0,0.4891304347826087,0.0,0.9859154929577465,0.5,134236
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,190000
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,112000
0.6666666666666666,1.0,1.0,0.5108695652173914,1.0,0.39436619718309857,1.0,88256
1.0,0.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,85000
1.0,0.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,65000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,135000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,105500
1.0,1.0,1.0,0.9565217391304348,0.0,0.9859154929577465,0.5,293000
1.0,1.0,1.0,0.9565217391304348,0.0,0.9859154929577465,0.5,185000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,80000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,70000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,220000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,175000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,148500
1.0,1.0,1.0,0.5108695652173914,0.0,0.352112676056338,0.5,48289
1.0,1.0,1.0,0.5108695652173914,0.0,0.352112676056338,0.5,38631
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,1.0,240500
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,1.0,123700
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,152900
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,117100
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,173000
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,113000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,260000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,136000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,175000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,110000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,260000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,136000
1.0,1.0,1.0,0.967391304347826,1.0,0.9859154929577465,0.5,130000
1.0,1.0,1.0,0.967391304347826,1.0,0.9859154929577465,0.5,110000
1.0,1.0,1.0,0.08695652173913043,1.0,0.9859154929577465,0.5,205000
1.0,1.0,1.0,0.08695652173913043,1.0,0.9859154929577465,0.5,184000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,149500
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,127075
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,195000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,219535
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,146115
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,170000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,135000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,175000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,199000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,162000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,222200
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,136000
1.0,0.3333333333333333,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,221000
1.0,0.3333333333333333,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,153000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,187000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,128000
1.0,1.0,1.0,0.967391304347826,0.0,0.9859154929577465,0.5,210000
1.0,1.0,1.0,0.967391304347826,0.0,0.9859154929577465,0.5,136000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,175000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,100000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,179000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,109000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,245000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,142000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,75000
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,198800
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,105200
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,125000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,112000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,210000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,155000
1.0,1.0,1.0,0.40217391304347827,1.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.40217391304347827,1.0,0.9859154929577465,0.5,86000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,165000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,139000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,106000
1.0,0.0,1.0,0.2717391304347826,0.0,0.16901408450704225,1.0,40663
0.6666666666666666,1.0,1.0,0.010869565217391304,0.0,0.16901408450704225,0.0,275000
1.0,1.0,0.3333333333333333,0.7934782608695652,0.5,0.971830985915493,0.0,50000
1.0,0.6666666666666666,1.0,0.75,1.0,0.9859154929577465,0.5,280700
1.0,0.6666666666666666,1.0,0.75,1.0,0.9859154929577465,0.5,150450
1.0,0.0,1.0,0.5108695652173914,1.0,0.16901408450704225,1.0,51753
1.0,1.0,1.0,0.33695652173913043,0.0,0.9859154929577465,0.5,250500
1.0,1.0,1.0,0.33695652173913043,0.0,0.9859154929577465,0.5,159500
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,120000
1.0,0.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,130001
1.0,0.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,71907
1.0,0.6666666666666666,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,93918
1.0,0.6666666666666666,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,51962
1.0,1.0,1.0,0.2717391304347826,1.0,0.16901408450704225,0.5,175000
1.0,1.0,1.0,0.2717391304347826,1.0,0.16901408450704225,0.5,135000
1.0,0.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,85000
1.0,0.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,65000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,257000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,147000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,222000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,175000
